Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
595988,Ms.,Bonnie,C,Hotaling,F,bonnie.hotaling@yahoo.com,Everette Hotaling,Nancy Hotaling,Lepore,8/13/1977,02:49:43 AM,41.66461894069656,59,10/16/1998,Q4,H2,1998,10,October,Oct,16,Friday,Fri,18.79,160349,7%,730-28-3126,701-387-3534,Tokio,Benson,Tokio,ND,58379,Midwest,bchotaling,X~M@zi+js^eM
903750,Mrs.,Almeda,X,Plumlee,F,almeda.plumlee@gmail.com,Quentin Plumlee,Enda Plumlee,Woodby,12/1/1984,03:00:43 AM,46.362951116811686,47,1/4/2012,Q1,H1,2012,1,January,Jan,4,Wednesday,Wed,5.57,108461,18%,217-89-7109,314-728-3345,Norborne,Carroll,Norborne,MO,64668,Midwest,axplumlee,jtE43sCiG}A
162484,Ms.,Dinorah,Y,Mehaffey,F,dinorah.mehaffey@msn.com,Cecil Mehaffey,Caroll Mehaffey,Savala,12/13/1959,01:20:37 PM,40.04474001984329,53,8/7/1994,Q3,H2,1994,8,August,Aug,7,Sunday,Sun,22.99,196889,19%,599-92-2449,423-813-9296,Mount Carmel,Hawkins,Mount Carmel,TN,37645,South,dymehaffey,s@IkqJ.K8~&T
673552,Mr.,Forrest,A,Talamantez,M,forrest.talamantez@gmail.com,Walter Talamantez,Anjelica Talamantez,Pyle,10/31/1990,10:09:45 AM,38.794814061098734,56,4/2/2015,Q2,H1,2015,4,April,Apr,2,Thursday,Thu,2.32,83314,2%,576-99-0956,423-889-3433,Norene,Wilson,Norene,TN,37136,South,fatalamantez,k8U8GAyc|\t$Me
667421,Prof.,Dominick,H,Betancourt,M,dominick.betancourt@bellsouth.net,Harris Betancourt,Steffanie Betancourt,Gibbs,4/5/1977,07:01:22 PM,46.63409594953234,70,12/31/2003,Q4,H2,2003,12,December,Dec,31,Wednesday,Wed,13.58,118910,29%,130-98-6582,205-546-3824,Birmingham,Jefferson,Birmingham,AL,35224,South,dhbetancourt,eeWPE{%m*2yK4
715708,Drs.,Nobuko,H,Gildersleeve,F,nobuko.gildersleeve@ibm.com,Will Gildersleeve,Marilu Gildersleeve,Constance,5/1/1979,02:11:53 AM,46.94848859524164,50,6/1/2005,Q2,H1,2005,6,June,Jun,1,Wednesday,Wed,12.16,157505,23%,008-94-3806,236-350-6595,Studley,Hanover,Studley,VA,23162,South,nhgildersleeve,wn9OG:<}V
870055,Mrs.,Lael,I,Archey,F,lael.archey@verizon.net,Quintin Archey,Liza Archey,Plath,1/13/1966,04:53:53 PM,42.013696318937384,45,2/13/2017,Q1,H1,2017,2,February,Feb,13,Monday,Mon,0.45,155580,11%,158-23-3086,270-791-0461,Murray,Calloway,Murray,KY,42071,South,liarchey,WCd202nO$Q
120502,Mr.,Stanton,T,Lafond,M,stanton.lafond@btinternet.com,Ariel Lafond,James Lafond,Broadwater,4/18/1968,01:36:34 PM,43.27027467336176,73,11/15/1990,Q4,H2,1990,11,November,Nov,15,Thursday,Thu,26.72,89781,4%,597-92-9944,316-859-3754,Marysville,Marysville,Marysville,KS,66433,Midwest,stlafond,v[e%R4x09aTjYIO
506477,Ms.,Madonna,N,Heflin,F,madonna.heflin@yahoo.co.uk,Bradley Heflin,Kym Heflin,Mauro,2/26/1975,03:20:29 PM,46.91670100897906,54,4/6/2017,Q2,H1,2017,4,April,Apr,6,Thursday,Thu,0.31,171894,2%,427-99-6756,210-549-3959,Ingleside,San Patricio,Ingleside,TX,78362,South,mnheflin,aUe8>s_2&
658828,Ms.,Merissa,J,Hilliker,F,merissa.hilliker@shell.com,Moses Hilliker,Nicol Hilliker,Fregoso,10/28/1973,07:37:06 AM,41.03803904027619,59,2/8/2005,Q1,H1,2005,2,February,Feb,8,Tuesday,Tue,12.47,141407,17%,645-29-8780,385-283-9739,Virgin,Washington,Virgin,UT,84779,West,mjhilliker,4p8m|Jfjm.XY
215392,Mr.,Jefferson,W,Wahl,M,jefferson.wahl@gmail.com,Elisha Wahl,Brett Wahl,Cully,6/16/1959,05:24:40 AM,46.823127102038335,56,9/12/1983,Q3,H2,1983,9,September,Sep,12,Monday,Mon,33.9,135319,22%,516-49-8530,218-966-5474,Saint Paul,Ramsey,Saint Paul,MN,55105,Midwest,jwwahl,7oefVt!:l{l!yzh
338180,Mr.,Fernando,W,Mong,M,fernando.mong@gmail.com,Guadalupe Mong,Viki Mong,Shields,1/12/1984,12:26:59 AM,32.83178963064743,87,8/31/2007,Q3,H2,2007,8,August,Aug,31,Friday,Fri,9.92,76229,2%,673-48-5007,209-260-8285,Agoura Hills,Los Angeles,Agoura Hills,CA,91376,West,fwmong,UU%P4;gmgSH
870153,Hon.,Mackenzie,L,Capp,F,mackenzie.capp@charter.net,Jarred Capp,Angelyn Capp,Chalfant,10/7/1972,09:56:59 AM,41.975530881148885,43,9/24/2004,Q3,H2,2004,9,September,Sep,24,Friday,Fri,12.85,155559,11%,372-37-6895,201-884-7570,Dennisville,Cape May,Dennisville,NJ,8214,Northeast,mlcapp,Y@ELF#e.qPM
295446,Ms.,Deneen,J,Jowett,F,deneen.jowett@aol.com,Kieth Jowett,Zenia Jowett,Silas,8/3/1981,04:34:46 PM,40.08727475323246,44,9/30/2009,Q3,H2,2009,9,September,Sep,30,Wednesday,Wed,7.83,81388,24%,758-12-1256,319-846-7034,Tiffin,Johnson,Tiffin,IA,52340,Midwest,djjowett,q4-m;jrPL
233706,Mr.,Josue,Y,Rew,M,josue.rew@yahoo.com,Dave Rew,Brittaney Rew,Shiner,12/16/1980,11:45:14 AM,40.34148590907037,81,8/22/2002,Q3,H2,2002,8,August,Aug,22,Thursday,Thu,14.94,42443,30%,473-55-1794,319-789-9218,Des Moines,Polk,Des Moines,IA,50336,Midwest,jyrew,LOiAz5/1\d.V$x
165399,Hon.,Karin,R,Camara,F,karin.camara@gmail.com,Peter Camara,Janette Camara,Garvin,1/4/1976,04:04:29 AM,43.90858714630628,48,11/19/2003,Q4,H2,2003,11,November,Nov,19,Wednesday,Wed,13.7,93644,21%,469-57-3256,218-771-2534,Minneapolis,Hennepin,Minneapolis,MN,55437,Midwest,krcamara,sBBX$Ez2_jQ-5B
186456,Ms.,Sandie,E,Bessler,F,sandie.bessler@btinternet.com,Bo Bessler,Kathryn Bessler,Nees,7/11/1996,11:36:57 AM,46.98236994413203,41,7/10/2017,Q3,H2,2017,7,July,Jul,10,Monday,Mon,0.05,126946,17%,117-98-1029,219-664-0793,West Newton,Marion,West Newton,IN,46183,Midwest,sebessler,S3EceQ0qdykm>w
841545,Dr.,Brendan,X,Garland,M,brendan.garland@aol.com,Christoper Garland,Delcie Garland,Blank,9/14/1967,04:36:21 PM,36.301261734120025,59,11/25/2004,Q4,H2,2004,11,November,Nov,25,Thursday,Thu,12.68,136327,9%,106-98-7487,423-883-5238,Dyer,Gibson,Dyer,TN,38330,South,bxgarland,jM&jEtMv8t8d
665937,Ms.,Cruz,M,Dorfman,F,cruz.dorfman@hotmail.co.uk,Raleigh Dorfman,Emmie Dorfman,Snipes,1/26/1989,10:28:57 AM,40.316387917094325,56,3/4/2014,Q1,H1,2014,3,March,Mar,4,Tuesday,Tue,3.4,170323,12%,590-99-9170,252-836-9076,Charlotte,Mecklenburg,Charlotte,NC,28218,South,cmdorfman,9Gt-3*wCd?&HJIn
879340,Hon.,Alane,Z,Council,F,alane.council@gmail.com,Wesley Council,Stephnie Council,Kelson,10/8/1960,04:33:32 AM,42.15900069659708,49,3/15/2005,Q1,H1,2005,3,March,Mar,15,Tuesday,Tue,12.38,151919,22%,513-31-1337,216-501-4507,Dayton,Montgomery,Dayton,OH,45449,Midwest,azcouncil,aCR#qe9s8|~hi~{
234954,Prof.,Alexis,T,Copher,M,alexis.copher@bellsouth.net,Joesph Copher,Shelly Copher,Esteban,6/4/1961,11:50:17 AM,43.56218973290176,76,12/5/1989,Q4,H2,1989,12,December,Dec,5,Tuesday,Tue,27.66,106379,24%,444-27-8964,406-827-2257,Bozeman,Gallatin,Bozeman,MT,59772,West,atcopher,O49Ytp1T13Y^
569533,Ms.,Marguerite,X,Max,F,marguerite.max@hotmail.com,Lindsey Max,Karen Max,Fauntleroy,7/18/1985,07:39:14 AM,39.71419153139834,41,7/22/2007,Q3,H2,2007,7,July,Jul,22,Sunday,Sun,10.02,95255,24%,505-59-5759,210-863-3608,El Paso,El Paso,El Paso,TX,79937,South,mxmax,2CPbmL6j
305976,Ms.,Joshua,M,Ruben,F,joshua.ruben@verizon.net,Napoleon Ruben,Marva Ruben,Smalley,7/12/1996,09:28:02 AM,46.564584671334714,41,7/9/2017,Q3,H2,2017,7,July,Jul,9,Sunday,Sun,0.05,161858,25%,178-86-5236,207-706-4931,Lewiston,Androscoggin,Lewiston,ME,4241,Northeast,jmruben,ycR$fkzH
376108,Mrs.,Eustolia,I,Jean,F,eustolia.jean@yahoo.com,Elliott Jean,Inga Jean,Eshelman,12/13/1974,11:50:04 AM,40.55585634957818,58,5/7/2014,Q2,H1,2014,5,May,May,7,Wednesday,Wed,3.23,132353,8%,613-87-0428,406-380-4714,Pony,Madison,Pony,MT,59747,West,eijean,JI~VNQ%!&
493999,Mrs.,Erlinda,U,Bleau,F,erlinda.bleau@hotmail.co.uk,Phillip Bleau,Lyndsay Bleau,Hundley,4/27/1963,01:15:37 PM,33.96098913307131,49,2/22/2006,Q1,H1,2006,2,February,Feb,22,Wednesday,Wed,11.44,179960,6%,509-33-1295,205-336-3098,Birmingham,Jefferson,Birmingham,AL,35201,South,eubleau,A<Gd3.aHmk
211017,Mr.,Lawrence,R,Grissom,M,lawrence.grissom@aol.com,Travis Grissom,Alishia Grissom,Kershaw,6/9/1962,07:18:51 AM,46.09990082643817,52,2/12/1989,Q1,H1,1989,2,February,Feb,12,Sunday,Sun,28.47,189863,23%,388-33-1392,319-981-3903,Lynnville,Jasper,Lynnville,IA,50153,Midwest,lrgrissom,o6P{onVO>kbn*
347887,Drs.,Myesha,U,Mansour,F,myesha.mansour@hotmail.com,Cecil Mansour,Johnette Mansour,Whitaker,10/28/1972,12:00:39 PM,40.140795232825525,56,1/23/2008,Q1,H1,2008,1,January,Jan,23,Wednesday,Wed,9.52,91980,12%,303-37-7846,252-926-9165,Castle Hayne,New Hanover,Castle Hayne,NC,28429,South,mumansour,FnQJ:sYXvQH
906842,Mr.,Dannie,W,Friday,M,dannie.friday@ibm.com,Jerold Friday,Jo Friday,Witherell,11/3/1977,07:06:09 PM,51.86385998917425,74,4/5/2009,Q2,H1,2009,4,April,Apr,5,Sunday,Sun,8.32,60150,10%,662-22-1235,239-366-6161,Daytona Beach,Volusia,Daytona Beach,FL,32128,South,dwfriday,p549Cv1:rtu1
710174,Mr.,Hershel,G,Malik,M,hershel.malik@hotmail.co.uk,Kareem Malik,Maxine Malik,Hamilton,8/16/1986,09:08:30 AM,48.434111685400694,58,10/7/2009,Q4,H2,2009,10,October,Oct,7,Wednesday,Wed,7.81,162075,28%,104-02-4392,210-479-6946,Bellevue,Clay,Bellevue,TX,76228,South,hgmalik,V#}5KB]JF
581807,Drs.,Kelsey,H,Bartell,F,kelsey.bartell@cox.net,Dewey Bartell,Sophia Bartell,Lal,12/16/1991,07:21:02 PM,51.210113460989824,57,4/25/2013,Q2,H1,2013,4,April,Apr,25,Thursday,Thu,4.26,186996,0%,142-23-1731,205-555-0381,Mobile,Mobile,Mobile,AL,36605,South,khbartell,duceO7^j0
844242,Ms.,Emelia,A,Tull,F,emelia.tull@yahoo.com,Nelson Tull,Amalia Tull,Nickerson,8/17/1980,04:56:08 PM,38.73070224801271,47,5/12/2012,Q2,H1,2012,5,May,May,12,Saturday,Sat,5.21,150152,19%,050-02-3139,225-545-6661,Saint Amant,Ascension,Saint Amant,LA,70774,South,eatull,KDw;rvL[^uU0
147160,Prof.,Bobbie,D,Hallmark,M,bobbie.hallmark@aol.com,Rene Hallmark,Ceola Hallmark,Kinsman,10/21/1987,07:29:06 AM,43.67218645681014,84,4/30/2016,Q2,H1,2016,4,April,Apr,30,Saturday,Sat,1.24,96923,0%,634-31-8998,212-739-4358,Syracuse,Onondaga,Syracuse,NY,13211,Northeast,bdhallmark,c-NUUM}!*YtEt
134401,Mr.,Keenan,T,Sprayberry,M,keenan.sprayberry@charter.net,Joey Sprayberry,Monnie Sprayberry,Stiles,10/8/1962,01:22:47 AM,42.434328649712995,50,6/29/2006,Q2,H1,2006,6,June,Jun,29,Thursday,Thu,11.09,97888,4%,415-99-5408,304-368-9936,Swiss,Nicholas,Swiss,WV,26690,South,ktsprayberry,2uw2l.{rNlqF
429135,Ms.,Chelsie,C,Lirette,F,chelsie.lirette@yahoo.co.uk,Jasper Lirette,Lorinda Lirette,Born,8/31/1963,07:34:38 PM,43.03325335646906,43,2/21/2012,Q1,H1,2012,2,February,Feb,21,Tuesday,Tue,5.44,121156,2%,626-85-1159,319-730-9797,Farmington,Van Buren,Farmington,IA,52626,Midwest,cclirette,k8B#]*&46{Zf^
942231,Mr.,Sammie,Y,Mertens,M,sammie.mertens@yahoo.ca,Craig Mertens,Tennille Mertens,Molinar,6/1/1961,09:11:37 PM,40.38002016705907,68,6/8/1994,Q2,H1,1994,6,June,Jun,8,Wednesday,Wed,23.15,42868,19%,259-99-0534,205-339-4803,West Greene,Greene,West Greene,AL,35491,South,symertens,4fE1l2p[V
266605,Mr.,Salvatore,K,Garza,M,salvatore.garza@gmail.com,Christoper Garza,Carlos Garza,Doane,11/4/1984,07:59:34 PM,40.93388387965601,54,3/6/2015,Q1,H1,2015,3,March,Mar,6,Friday,Fri,2.4,93189,15%,557-99-8489,405-507-7310,Tulsa,Tulsa,Tulsa,OK,74133,South,skgarza,2j++9PWjqn
535831,Mrs.,Donnette,U,Music,F,donnette.music@bellsouth.net,Laurence Music,Roselyn Music,Monzon,7/28/1984,12:26:23 PM,37.66527172555896,42,2/12/2010,Q1,H1,2010,2,February,Feb,12,Friday,Fri,7.46,165849,12%,244-99-7277,205-942-0701,Birmingham,Jefferson,Birmingham,AL,35283,South,dumusic,s{{OU|p%IU
723326,Ms.,Marion,O,Profit,F,marion.profit@verizon.net,Roy Profit,Nadene Profit,Pirkle,5/9/1972,07:48:20 AM,36.315108627818454,45,9/8/2008,Q3,H2,2008,9,September,Sep,8,Monday,Mon,8.89,107000,6%,118-98-6084,216-674-1413,Kipling,Guernsey,Kipling,OH,43750,Midwest,moprofit,5eq&!9G+xu
230883,Ms.,Brandee,A,Lawhorn,F,brandee.lawhorn@cox.net,Renaldo Lawhorn,Lida Lawhorn,Holtzclaw,10/27/1988,09:32:48 AM,39.737364614905594,60,3/18/2013,Q1,H1,2013,3,March,Mar,18,Monday,Mon,4.36,196154,19%,520-61-7730,228-508-3473,Skene,Skene,Skene,MS,38775,South,balawhorn,p[eYj-xkljh7
331421,Mr.,Jefferson,C,Burney,M,jefferson.burney@gmail.com,Arnulfo Burney,Sherly Burney,Roussel,1/19/1969,08:39:08 AM,33.44457497154076,53,10/5/2013,Q4,H2,2013,10,October,Oct,5,Saturday,Sat,3.81,140872,20%,534-71-9008,239-402-5527,Quincy,Gadsden,Quincy,FL,32353,South,jcburney,5JZ4A&zKXNas8
549067,Ms.,Laquita,N,Savarese,F,laquita.savarese@gmail.com,Anibal Savarese,Steffanie Savarese,Maniscalco,12/8/1974,09:54:06 PM,37.0930849205233,42,8/20/2012,Q3,H2,2012,8,August,Aug,20,Monday,Mon,4.94,140185,15%,536-71-3718,209-963-0372,Davenport,Santa Cruz,Davenport,CA,95017,West,lnsavarese,ET8Co.I1ImBQkp_
282792,Hon.,Olimpia,K,Bockman,F,olimpia.bockman@outlook.com,Orval Bockman,Tristan Bockman,Decicco,10/5/1986,03:11:51 PM,44.71639758872861,47,7/3/2011,Q3,H2,2011,7,July,Jul,3,Sunday,Sun,6.07,191845,7%,358-08-9951,225-382-6983,Trout,La Salle,Trout,LA,71371,South,okbockman,M+fT7.6\:K#W|P
310514,Mrs.,Tama,Y,Rainer,F,tama.rainer@gmail.com,Kasey Rainer,Lorie Rainer,Kogan,4/23/1976,01:30:58 PM,45.485161870884625,42,10/13/1999,Q4,H2,1999,10,October,Oct,13,Wednesday,Wed,17.8,118065,23%,687-24-5710,229-278-5053,Rock Spring,Walker,Rock Spring,GA,30739,South,tyrainer,9p4%<<9.I>1
485107,Ms.,Kalyn,L,Waite,F,kalyn.waite@aol.com,Merlin Waite,Collette Waite,Rimer,2/9/1980,08:58:00 AM,47.96510727141534,55,5/9/2009,Q2,H1,2009,5,May,May,9,Saturday,Sat,8.22,45800,23%,763-12-9389,201-579-2016,Stewartsville,Warren,Stewartsville,NJ,8886,Northeast,klwaite,dC?sNO!%qKYv&
910275,Hon.,Contessa,N,Hose,F,contessa.hose@gmail.com,Lee Hose,Agustina Hose,Maudlin,3/5/1979,12:55:50 PM,43.19560504969916,54,3/5/2015,Q1,H1,2015,3,March,Mar,5,Thursday,Thu,2.4,173406,4%,619-87-4224,212-320-2582,Richville,St. Lawrence,Richville,NY,13681,Northeast,cnhose,wA4thI$hFC|6i-
510149,Mr.,Ian,T,Petrucci,M,ian.petrucci@gmail.com,Rosario Petrucci,Dannette Petrucci,Pennypacker,12/19/1985,05:47:12 PM,48.199488083638734,55,12/28/2008,Q4,H2,2008,12,December,Dec,28,Sunday,Sun,8.59,88160,4%,523-99-8233,239-674-0768,Marianna,Jackson,Marianna,FL,32448,South,itpetrucci,FU.v+VJZ[
362167,Mrs.,Venice,X,Neeley,F,venice.neeley@gmail.com,Drew Neeley,Deloris Neeley,Dollar,7/1/1969,08:42:18 PM,45.81494536228841,44,11/16/2000,Q4,H2,2000,11,November,Nov,16,Thursday,Thu,16.71,161191,1%,115-98-3735,210-699-4427,Austin,Travis,Austin,TX,78710,South,vxneeley,56/hN/~x
128976,Hon.,Kerry,K,Farnum,M,kerry.farnum@hotmail.com,Refugio Farnum,Natisha Farnum,Huffman,11/11/1960,08:34:59 AM,56.71941168922448,63,10/12/2003,Q4,H2,2003,10,October,Oct,12,Sunday,Sun,13.8,120213,6%,683-24-2996,262-220-2285,Milwaukee,Milwaukee,Milwaukee,WI,53212,Midwest,kkfarnum,a/Z/\]7Ch
137738,Ms.,Celena,B,Culbert,F,celena.culbert@gmail.com,Hans Culbert,Vertie Culbert,Leasure,8/13/1989,11:11:01 PM,48.62174762783452,60,10/7/2015,Q4,H2,2015,10,October,Oct,7,Wednesday,Wed,1.81,178802,3%,442-29-9076,236-424-3465,Irvington,Lancaster,Irvington,VA,22480,South,cbculbert,M89k/|De._gNjQw
572769,Mr.,Cole,A,Cusumano,M,cole.cusumano@gmail.com,Cliff Cusumano,Aundrea Cusumano,Gause,11/24/1978,11:21:20 PM,49.904962179282094,66,5/16/2015,Q2,H1,2015,5,May,May,16,Saturday,Sat,2.2,66072,13%,226-99-3436,423-592-9522,White Bluff,Dickson,White Bluff,TN,37187,South,cacusumano,a7A8qE-xSQK
939281,Mr.,Chi,V,Wellington,M,chi.wellington@hotmail.com,Frank Wellington,Caron Wellington,Gokey,10/7/1970,04:12:27 PM,44.251631952262144,89,8/28/2005,Q3,H2,2005,8,August,Aug,28,Sunday,Sun,11.92,125150,20%,688-24-4351,209-347-8977,Los Angeles,Los Angeles,Los Angeles,CA,90035,West,cvwellington,N6N5<!<B~
769377,Drs.,Shan,B,Mahon,F,shan.mahon@yahoo.co.uk,Roy Mahon,Raelene Mahon,Allshouse,9/13/1971,04:08:44 PM,38.42238966957082,46,12/20/1993,Q4,H2,1993,12,December,Dec,20,Monday,Mon,23.62,95250,0%,664-22-2724,319-233-4342,Maurice,Sioux,Maurice,IA,51036,Midwest,sbmahon,M]Sj8+&Dt}]E0
212413,Prof.,Sandy,K,Branson,M,sandy.branson@hotmail.co.uk,Fritz Branson,Loreen Branson,Card,2/5/1965,03:57:17 AM,43.687264475833764,58,6/16/1988,Q2,H1,1988,6,June,Jun,16,Thursday,Thu,29.13,52946,25%,608-87-4333,210-715-1654,El Paso,El Paso,El Paso,TX,79958,South,skbranson,i33GGN^!wvDisGw
805558,Ms.,Stella,K,Alligood,F,stella.alligood@gmail.com,Wilton Alligood,Yoko Alligood,Pridmore,10/30/1984,04:21:02 AM,35.20529724650895,45,2/2/2011,Q1,H1,2011,2,February,Feb,2,Wednesday,Wed,6.49,125865,3%,304-37-0094,229-607-2508,Ellenwood,Clayton,Ellenwood,GA,30294,South,skalligood,wbGU@Lt_kH;:q
870471,Mr.,Otha,Q,Cotton,M,otha.cotton@hotmail.com,Trevor Cotton,Vickey Cotton,Brawley,9/27/1958,05:21:20 AM,43.358848970997734,61,6/9/2007,Q2,H1,2007,6,June,Jun,9,Saturday,Sat,10.14,139092,16%,012-94-8381,210-322-8587,Dallas,Dallas,Dallas,TX,75220,South,oqcotton,Nro\PH9tohY{cG
198246,Prof.,Nathaniel,V,Staab,M,nathaniel.staab@cox.net,Wilfred Staab,Cassaundra Staab,Bates,3/6/1976,06:33:14 PM,45.62375206275,66,8/8/1999,Q3,H2,1999,8,August,Aug,8,Sunday,Sun,17.98,153463,3%,316-35-6000,201-448-8693,Newark,Essex,Newark,NJ,7199,Northeast,nvstaab,e>dL:]rBxM
925153,Prof.,Monroe,M,Whisler,M,monroe.whisler@aol.com,Francesco Whisler,Margaret Whisler,Hibner,5/19/1967,02:28:22 AM,37.95986892541868,87,4/12/2006,Q2,H1,2006,4,April,Apr,12,Wednesday,Wed,11.3,98193,24%,082-02-6836,210-855-8280,Novice,Coleman,Novice,TX,79538,South,mmwhisler,kUKhT0pr
113735,Mr.,Homer,E,Donalson,M,homer.donalson@verizon.net,Lauren Donalson,Helaine Donalson,Reno,12/8/1974,09:17:59 PM,42.88874136431677,53,7/28/2009,Q3,H2,2009,7,July,Jul,28,Tuesday,Tue,8.01,170478,20%,520-61-9774,405-912-1480,Oklahoma City,Oklahoma,Oklahoma City,OK,73140,South,hedonalson,p9Qftb\3&?
606745,Ms.,Margarette,K,Haber,F,margarette.haber@gmail.com,Aldo Haber,Lala Haber,Lang,9/27/1985,08:45:06 PM,40.3115150395723,47,6/22/2011,Q2,H1,2011,6,June,Jun,22,Wednesday,Wed,6.1,144200,28%,493-29-9932,209-448-5639,San Diego,San Diego,San Diego,CA,92187,West,mkhaber,Utz^jeIc2clg{
229224,Mr.,Edgardo,I,Cooke,M,edgardo.cooke@bp.com,Lucio Cooke,Kellie Cooke,Howells,6/9/1977,05:23:32 AM,40.63425472683225,74,11/17/1999,Q4,H2,1999,11,November,Nov,17,Wednesday,Wed,17.71,81304,3%,113-98-9781,270-823-8349,Germantown,Bracken,Germantown,KY,41044,South,eicooke,n_H}aYUH0>/[u
668374,Mrs.,Winnie,T,Whelan,F,winnie.whelan@gmail.com,Lanny Whelan,Ara Whelan,Pearman,9/28/1985,03:32:16 PM,39.32900234540839,59,2/3/2014,Q1,H1,2014,2,February,Feb,3,Monday,Mon,3.48,45175,17%,731-28-9206,229-431-6977,Marietta,Cobb,Marietta,GA,30007,South,wtwhelan,CS/f\tL/LZuoulf
708945,Hon.,Cedrick,A,Shumway,M,cedrick.shumway@ibm.com,Paris Shumway,Charlene Shumway,Depew,9/16/1969,03:13:10 PM,43.15810102252177,68,12/9/1999,Q4,H2,1999,12,December,Dec,9,Thursday,Thu,17.65,58005,12%,321-11-6077,217-727-0696,Elkhart,Logan,Elkhart,IL,62634,Midwest,cashumway,J%TOAO_{/zNW
457620,Mr.,Claude,B,Cordova,M,claude.cordova@gmail.com,Dion Cordova,Arlean Cordova,Grantham,5/27/1963,01:27:33 AM,45.00570496813252,71,2/17/2016,Q1,H1,2016,2,February,Feb,17,Wednesday,Wed,1.44,56185,20%,251-99-1394,203-378-5015,Colebrook,Litchfield,Colebrook,CT,6021,Northeast,cbcordova,GZ[gl#@QRe]ME5*
433763,Mrs.,Jenine,H,Kline,F,jenine.kline@gmail.com,Gordon Kline,Margarete Kline,Mortensen,9/26/1959,12:29:43 AM,32.82412911638281,41,1/8/2004,Q1,H1,2004,1,January,Jan,8,Thursday,Thu,13.56,61637,4%,569-99-5559,215-239-8816,Herman,Butler,Herman,PA,16039,Northeast,jhkline,7dr|31->H7fV]
116607,Mr.,Roderick,L,Carothers,M,roderick.carothers@gmail.com,Wilbur Carothers,Kacie Carothers,Tudor,6/19/1995,07:22:45 AM,44.35537153752052,58,3/17/2017,Q1,H1,2017,3,March,Mar,17,Friday,Fri,0.36,195311,28%,527-99-4847,218-357-3878,Dumont,Traverse,Dumont,MN,56236,Midwest,rlcarothers,ZP2~qSTN|~L-
623140,Mrs.,Kaitlyn,L,Hibbler,F,kaitlyn.hibbler@gmail.com,Wayne Hibbler,Zelda Hibbler,Gurule,7/5/1980,12:37:25 AM,43.49761438422387,44,12/8/2004,Q4,H2,2004,12,December,Dec,8,Wednesday,Wed,12.64,174202,4%,369-39-9631,215-696-6914,State College,Centre,State College,PA,16805,Northeast,klhibbler,jt|aR.:3sw
827228,Mr.,Lamont,T,Lomanto,M,lamont.lomanto@gmail.com,Roland Lomanto,Mayola Lomanto,Brick,12/23/1993,07:28:35 PM,32.554724404121906,71,5/11/2017,Q2,H1,2017,5,May,May,11,Thursday,Thu,0.21,127793,8%,703-18-8433,215-285-4099,Stump Creek,Jefferson,Stump Creek,PA,15863,Northeast,ltlomanto,xPqgRGcl>pY~4<
988348,Hon.,Cassy,T,Phu,F,cassy.phu@outlook.com,Alvaro Phu,Tari Phu,Nance,11/24/1985,12:57:11 PM,41.6131555241645,47,9/23/2011,Q3,H2,2011,9,September,Sep,23,Friday,Fri,5.85,66228,6%,029-92-4353,339-603-8101,Hanover,Hanover,Hanover,MA,2340,Northeast,ctphu,x@5M@^0lLcsP
795951,Mr.,Sidney,U,Soukup,M,sidney.soukup@yahoo.ca,Eddy Soukup,Necole Soukup,Seiber,4/21/1977,12:46:53 AM,42.14160673439348,54,7/15/2009,Q3,H2,2009,7,July,Jul,15,Wednesday,Wed,8.04,43295,6%,361-08-2944,803-771-7616,Columbia,Richland,Columbia,SC,29226,South,susoukup,HBRzf*w^+
666924,Mrs.,Era,S,Killinger,F,era.killinger@aol.com,Evan Killinger,Pearle Killinger,Luther,1/30/1990,06:19:20 AM,34.577672261061885,48,7/9/2011,Q3,H2,2011,7,July,Jul,9,Saturday,Sat,6.06,124973,26%,267-99-3099,217-287-9393,Perks,Pulaski,Perks,IL,62973,Midwest,eskillinger,PU5U@E^}v?G
894879,Mrs.,Jeraldine,K,Marler,F,jeraldine.marler@gmail.com,Zane Marler,Heidi Marler,Pinson,2/5/1961,05:28:03 PM,47.169771913558705,44,9/27/2009,Q3,H2,2009,9,September,Sep,27,Sunday,Sun,7.84,71298,15%,490-29-5001,270-371-2774,Stinnett,Leslie,Stinnett,KY,40868,South,jkmarler,5QB>{D}E\}
410612,Mrs.,Beula,L,Senger,F,beula.senger@gmail.com,Coleman Senger,Julianne Senger,Ballou,12/8/1982,08:19:05 AM,45.56028183838779,42,11/16/2012,Q4,H2,2012,11,November,Nov,16,Friday,Fri,4.7,88251,18%,677-22-1715,201-546-6714,Hillsborough,Somerset,Hillsborough,NJ,8844,Northeast,blsenger,uzMixb_a:9aT
